"currency","date","sumvolume","count","meanprice"
"GBP",2012-05-06,2580.59821468,207,3.21702198067633
"GBP",2012-05-07,1556.46413829,282,3.20361258865248
"GBP",2012-05-08,2633.61980976,410,3.18757812195122
"GBP",2012-05-09,7703.4973482,658,3.20571221884499
"GBP",2012-05-10,6576.78874389,570,3.16655950877193
"GBP",2012-05-11,6344.65884411,509,3.13543060903733
"GBP",2012-05-12,3388.5923429,353,3.16335300283286
"GBP",2012-05-13,4181.07985215,306,3.14794666666667
"GBP",2012-05-14,6764.91851224,551,3.15522845735027
"GBP",2012-05-15,8553.13757882,641,3.18511599063963
"GBP",2012-05-16,6075.86621401,425,3.23602056470588
"GBP",2012-05-17,5114.81695597,416,3.27605524038462
"GBP",2012-05-18,5051.16816897,408,3.29677495098039
"GBP",2012-05-19,3662.98874976,223,3.29729838565022
"GBP",2012-05-20,6891.7396039,361,3.25300756232687
"GBP",2012-05-21,5238.49208637,397,3.28043350125945
"GBP",2012-05-22,4886.127473,422,3.30122571090047
"GBP",2012-05-23,3339.35093399,298,3.31918842281879
"GBP",2012-05-24,2571.80590154,343,3.32661918367347
"GBP",2012-05-25,1983.67951612,209,3.34191444976077
"GBP",2012-05-26,1276.81096733,98,3.30783693877551
"GBP",2012-05-27,1933.41454967,134,3.29107470149254
"GBP",2012-05-28,4642.76552359,263,3.35848064638783
"GBP",2012-05-29,15990.95065462,1614,3.38443607187113
"GBP",2012-05-30,6781.23500143,572,3.36341723776224
"GBP",2012-05-31,7820.14645811,872,3.41870693807339
"GBP",2012-06-01,2775.99179464,267,3.43248288389513
"GBP",2012-06-02,1642.97413457,258,3.43971255813953
"GBP",2012-06-03,6192.24706793,577,3.48233265164645
"GBP",2012-06-04,5090.10898827,421,3.52361665083135
"GBP",2012-06-05,4440.94700272,322,3.54984745341615
"GBP",2012-06-06,3146.40351575,213,3.56624328638498
"GBP",2012-06-07,10359.63487834,1007,3.63554808341609
"GBP",2012-06-08,6764.30829971,432,3.70354300925926
"GBP",2012-06-09,6626.35516204,506,3.72193418972332
"GBP",2012-06-10,4455.7512827,249,3.59825261044177
"GBP",2012-06-11,5559.86516458,460,3.64588956521739
"GBP",2012-06-12,4158.92205495,497,3.69641941649899
"GBP",2012-06-13,7339.74616205,863,3.85187149478563
"GBP",2012-06-14,9717.92809902,2914,3.88631999313658
"GBP",2012-06-15,3052.62316444,822,3.97190673965937
"GBP",2012-06-16,3486.48208505,277,4.22621801444043
"GBP",2012-06-17,6255.14766872,642,4.12190619937695
"GBP",2012-06-18,6225.94880437,745,4.13631751677852
"GBP",2012-06-19,7216.73295866,902,4.2355010421286
"GBP",2012-06-20,10861.24805072,1325,4.34769163018868
"GBP",2012-06-21,4394.61851856,909,4.36315600660066
"GBP",2012-06-22,8216.64679495,1191,4.31698016792611
"GBP",2012-06-23,2357.9182282,622,4.29041411575563
"GBP",2012-06-24,3578.40037239,585,4.22618735042735
"GBP",2012-06-25,6393.91759155,588,4.13222947278912
"GBP",2012-06-26,7635.38927978,775,4.19032806451613
"GBP",2012-06-27,6102.53450653,680,4.26757811764706
"GBP",2012-06-28,3481.30704758,490,4.35135855102041
"GBP",2012-06-29,3752.08174783,534,4.38381719101124
"GBP",2012-06-30,2597.91083045,358,4.39807522346369
"GBP",2012-07-01,4318.5996803,436,4.36093756880734
"GBP",2012-07-02,3880.53740278,375,4.36865936
"GBP",2012-07-03,7954.35425159,1034,4.33050661508704
"GBP",2012-07-04,6618.20724603,864,4.26286032407407
"GBP",2012-07-05,3564.54210511,750,4.32650764
"GBP",2012-07-06,4776.06872599,783,4.38537459770115
"GBP",2012-07-07,2633.53659165,409,4.45066246943765
"GBP",2012-07-08,1059.61575218,208,4.45308879807692
"GBP",2012-07-09,7816.35496779,1096,4.56344476277372
"GBP",2012-07-10,8273.66766312,1550,4.72673820645161
"GBP",2012-07-11,7209.83256643,902,4.76250053215078
"GBP",2012-07-12,9985.95215968,647,4.88652950540958
"GBP",2012-07-13,9560.50975818,1220,5.09641451639344
"GBP",2012-07-14,3012.51482144,440,5.00990215909091
"GBP",2012-07-15,1752.48527455,592,5.0572114527027
"GBP",2012-07-16,6457.18231296,1595,5.34419490909091
"GBP",2012-07-17,5972.62270771,1208,5.4625745281457
"GBP",2012-07-18,10433.15599563,1869,5.95294253611557
"GBP",2012-07-19,12129.5289079,2742,5.79946114150255
"GBP",2012-07-20,7452.26389969,1072,5.39123282649254
"GBP",2012-07-21,3023.85617823,584,5.71568784246575
"GBP",2012-07-22,3160.35076138,1036,5.46007950772201
"GBP",2012-07-23,2144.07872821,404,5.56392346534653
"GBP",2012-07-24,4677.17384864,753,5.66932737051793
"GBP",2012-07-25,4143.32489086,583,5.60286782161235
"GBP",2012-07-26,5701.33662683,788,5.84320717005076
"GBP",2012-07-27,3525.41190711,359,5.83881203342618
"GBP",2012-07-28,3236.06271055,408,5.78565147058823
"GBP",2012-07-29,2511.68116263,245,5.70185416326531
"GBP",2012-07-30,2458.2231522,328,5.78460283536585
"GBP",2012-07-31,5876.82565678,844,6.02514771327014
"GBP",2012-08-01,5728.94942009,868,6.21123433179723
"GBP",2012-08-02,8090.84667679,875,6.52199716571429
"GBP",2012-08-03,7143.80546473,1155,7.41749602597403
"GBP",2012-08-04,3982.35771027,2564,7.36507254290172
"GBP",2012-08-05,3945.77170479,1317,6.974542103265
"GBP",2012-08-06,5658.37668283,863,7.17534702201622
"GBP",2012-08-07,4714.1253174,1083,7.13924738688827
"GBP",2012-08-08,6666.67847291,1932,7.22987491200828
"GBP",2012-08-09,6180.40994506,910,7.39108583516484
"GBP",2012-08-10,4036.36824942,853,7.4196474912075
"GBP",2012-08-11,1349.59188176,620,7.50195191935484
"GBP",2012-08-12,3131.37670349,617,7.53477591572123
"GBP",2012-08-13,3781.53791544,837,7.58981168458781
"GBP",2012-08-14,5456.94587337,763,7.86813870249017
"GBP",2012-08-15,6923.49712499,1283,8.37084875292284
"GBP",2012-08-16,3763.18556636,507,8.6014815581854
"GBP",2012-08-17,13126.55253511,3404,8.99087682726204
"GBP",2012-08-18,4571.70842057,2381,7.59869411171777
"GBP",2012-08-19,10853.10230316,2759,5.79140659296847
"GBP",2012-08-20,5694.13592122,2022,6.30466728486647
"GBP",2012-08-21,3960.3688184,736,6.70948326086956
"GBP",2012-08-22,10621.55143514,3799,6.43941085022374
"GBP",2012-08-23,2697.6723409,821,6.46128606577345
"GBP",2012-08-24,3470.4437128,719,6.57025367176634
"GBP",2012-08-25,1715.99794114,369,6.74592306233062
"GBP",2012-08-26,2492.52990889,556,6.84058744604317
"GBP",2012-08-27,2730.84340319,1580,7.16820351265823
"GBP",2012-08-28,3321.91555685,1491,7.08839954393025
"GBP",2012-08-29,6165.75646337,1891,7.10267907985193
"GBP",2012-08-30,3586.16130591,900,7.02403268888889
"GBP",2012-08-31,4372.43963369,1649,6.76339246816252
"GBP",2012-09-01,1687.35019639,425,6.52894555294118
"GBP",2012-09-02,1345.81826125,414,6.61736712560386
"GBP",2012-09-03,1381.57305215,292,6.83240609589041
"GBP",2012-09-04,4732.207041,931,6.68528503759398
"GBP",2012-09-05,4842.43459733,838,6.79915659904535
"GBP",2012-09-06,3206.25641188,1358,7.02759216494845
"GBP",2012-09-07,2545.5844361,830,7.16368790361446
"GBP",2012-09-08,636.99784601,275,7.07293356363636
"GBP",2012-09-09,547.76374916,353,7.1375983286119
"GBP",2012-09-10,1712.10546337,665,7.15354336842105
"GBP",2012-09-11,5200.85357279,1904,7.18995578781513
"GBP",2012-09-12,2479.0898595,482,7.18217649377593
"GBP",2012-09-13,1723.89871648,344,7.23037994186047
"GBP",2012-09-14,4426.30182121,649,7.32852114021572
"GBP",2012-09-15,1074.88309177,220,7.42100827272727
"GBP",2012-09-16,1439.02612274,218,7.4821921559633
"GBP",2012-09-17,3351.70840157,474,7.432875
"GBP",2012-09-18,3056.47523892,833,7.65624171668667
"GBP",2012-09-19,2713.65185484,860,7.80054845348837
"GBP",2012-09-20,3732.59014256,964,7.80414145228216
"GBP",2012-09-21,2804.80832835,564,7.74327941489362
"GBP",2012-09-22,1305.72361983,231,7.77921510822511
"GBP",2012-09-23,2155.4522196,455,7.56797184615385
"GBP",2012-09-24,1768.12803289,436,7.6198453440367
"GBP",2012-09-25,2123.91105733,542,7.57613094095941
"GBP",2012-09-26,924.87633228,299,7.60944394648829
"GBP",2012-09-27,280.75505944,165,7.78922151515151
"GBP",2012-09-28,905.78198107,195,7.81270112820513
"GBP",2012-09-29,1269.79688993,140,8.00020314285714
"GBP",2012-09-30,1191.95058326,215,7.83284869767442
"GBP",2012-10-01,1576.55536376,188,7.7765989893617
"GBP",2012-10-02,1105.08060873,322,7.93602881987578
"GBP",2012-10-03,2710.79911375,221,7.94959877828054
"GBP",2012-10-04,1265.92236916,203,8.16689561576355
"GBP",2012-10-05,285.25619653,133,8.12563819548872
"GBP",2012-10-06,1827.68187084,352,7.90544494318182
"GBP",2012-10-07,934.0137317,250,7.54687696
"GBP",2012-10-08,3027.00586064,852,7.36937726525822
"GBP",2012-10-09,1255.74811829,263,7.63126228136882
"GBP",2012-10-10,653.38850821,270,7.73507507407407
"GBP",2012-10-11,1237.8609844,142,7.63179626760563
"GBP",2012-10-12,693.45665949,101,7.7432801980198
"GBP",2012-10-13,532.65338067,69,7.69077391304348
"GBP",2012-10-14,874.19715808,141,7.58341879432624
"GBP",2012-10-15,1581.76228253,382,7.43558157068063
"GBP",2012-10-16,1413.68702416,406,7.53435283251232
"GBP",2012-10-17,837.98982659,236,7.52576919491525
"GBP",2012-10-18,1138.54622285,246,7.52524109756098
"GBP",2012-10-19,1774.61028441,215,7.50242753488372
"GBP",2012-10-20,960.29110002,178,7.56985926966292
"GBP",2012-10-21,1040.39557195,86,7.43091325581395
"GBP",2012-10-22,891.83395724,223,7.45484923766816
"GBP",2012-10-23,2316.31859745,460,7.45953732608696
"GBP",2012-10-24,944.67777067,158,7.54469512658228
"GBP",2012-10-25,2618.76483727,574,7.12820569686411
"GBP",2012-10-26,2847.99941948,701,6.51656201141227
"GBP",2012-10-27,705.86811422,248,6.68495600806452
"GBP",2012-10-28,1251.37702974,233,7.00063961373391
"GBP",2012-10-29,1242.86232559,210,6.72347885714286
"GBP",2012-10-30,776.04480924,271,6.88269837638376
"GBP",2012-10-31,613.98782723,180,7.40876955555556
"GBP",2012-11-01,1455.73076334,390,6.99854123076923
"GBP",2012-11-02,810.75656892,234,6.75097158119658
"GBP",2012-11-03,434.64311661,84,6.83403380952381
"GBP",2012-11-04,716.99891093,103,6.73506029126214
"GBP",2012-11-05,635.79987359,204,7.04756441176471
"GBP",2012-11-06,2169.42681922,346,6.97925806358382
"GBP",2012-11-07,1110.09292669,287,7.03396101045296
"GBP",2012-11-08,2005.12875822,430,7.00408262790698
"GBP",2012-11-09,1178.5262609,160,7.422387220875
"GBP",2012-11-10,256.60375655,128,6.928524921875
"GBP",2012-11-11,672.98189521,118,7.0182406779661
"GBP",2012-11-12,3516.79394438,579,7.0449785492228
"GBP",2012-11-13,778.29185078,105,7.04264219047619
"GBP",2012-11-14,1190.36883965,208,7.07480331730769
"GBP",2012-11-15,1544.06150319,297,7.16931986531987
"GBP",2012-11-16,2457.25439216,274,7.35799328467153
"GBP",2012-11-17,655.51142721,123,7.4369393495935
"GBP",2012-11-18,743.3726632,85,7.40864564705882
"GBP",2012-11-19,929.69683652,123,7.58990663739837
"GBP",2012-11-20,2105.5845552,383,7.56447654634465
"GBP",2012-11-21,976.01139339,199,7.50653467336683
"GBP",2012-11-22,957.81495939,167,7.63517183143713
"GBP",2012-11-23,495.87264319,101,7.79449211792079
"GBP",2012-11-24,613.64263374,115,7.8236627826087
"GBP",2012-11-25,537.47461296,110,7.90368727272727
"GBP",2012-11-26,1184.71594626,204,7.85250815176471
"GBP",2012-11-27,852.97139729,112,7.76159482142857
"GBP",2012-11-28,856.60733841,202,7.89207230693069
"GBP",2012-11-29,3226.43588587,560,7.97786195103571
"GBP",2012-11-30,1525.26087397,243,7.93772893004115
"GBP",2012-12-01,1452.36251481,198,8.0052204040404
"GBP",2012-12-02,912.25301629,187,8.0031222459893
"GBP",2012-12-03,1094.3230419,188,8.03020434739362
"GBP",2012-12-04,2178.60944382,308,8.18087915584416
"GBP",2012-12-05,1881.81617855,234,8.45530866034188
"GBP",2012-12-06,1547.01193482,319,8.57320661708464
"GBP",2012-12-07,2024.76663525,254,8.63300767716535
"GBP",2012-12-08,814.00521451,255,8.50293576470588
"GBP",2012-12-09,628.74061662,283,8.50196858657244
"GBP",2012-12-10,1217.04127464,447,8.58654214765101
"GBP",2012-12-11,1688.97240589,379,8.64558802110818
"GBP",2012-12-12,3666.68548056,615,8.69884204878049
"GBP",2012-12-13,1993.14623003,597,8.67522668822446
"GBP",2012-12-14,1898.71887611,610,8.64170827868852
"GBP",2012-12-15,970.09726803,292,8.65804672232877
"GBP",2012-12-16,982.01898177,288,8.57331329861111
"GBP",2012-12-17,2558.84533918,517,8.37483330901354
"GBP",2012-12-18,1274.17877049,222,8.41804788288288
"GBP",2012-12-19,1162.74090283,287,8.55106311418118
"GBP",2012-12-20,992.5841395,167,8.50801126622754
"GBP",2012-12-21,1018.02374099,202,8.48282737623762
"GBP",2012-12-22,909.30453064,223,8.4113454893722
"GBP",2012-12-23,456.76610104,163,8.3659281595092
"GBP",2012-12-24,598.41024562,130,8.39394336076923
"GBP",2012-12-25,947.85589134,133,8.3312237593985
"GBP",2012-12-26,310.66269856,82,8.41235195121951
"GBP",2012-12-27,234.77876186,70,8.456800069
"GBP",2012-12-28,1351.73247083,234,8.49036760683761
"GBP",2012-12-29,315.30150387,76,8.45622105263158
"GBP",2012-12-30,205.31247943,40,8.43804807925
"GBP",2012-12-31,157.98303534,31,8.45186217290323
"GBP",2013-01-01,74.01148552,78,8.32533232166667
"GBP",2013-01-02,1130.91667727,74,8.4227755422973
"GBP",2013-01-03,891.04366702,370,8.22229889189189
"GBP",2013-01-04,1819.62090862,227,8.3872514223348
"GBP",2013-01-05,1029.68842819,195,8.40112461538462
"GBP",2013-01-06,630.4060033,126,8.45172928571429
"GBP",2013-01-07,1464.09284125,286,8.58513954545455
"GBP",2013-01-08,1749.19938771,410,8.73090604597561
"GBP",2013-01-09,1289.94047119,241,8.78220809128631
"GBP",2013-01-10,1700.98289982,337,8.9282002604451
"GBP",2013-01-11,1411.63208425,223,8.95306708426009
"GBP",2013-01-12,1127.79395063,188,9.00923587175532
"GBP",2013-01-13,478.33282577,116,8.99046519844828
"GBP",2013-01-14,341.06666845,89,9.05445845741573
"GBP",2013-01-15,1363.54210566,259,9.07791483301158
"GBP",2013-01-16,1837.63757676,261,9.31184107969349
"GBP",2013-01-17,2604.17251153,626,9.7461219384984
"GBP",2013-01-18,1589.03873716,170,9.967092
"GBP",2013-01-19,499.72086339,169,9.83087669863905
"GBP",2013-01-20,2177.93852398,334,10.0315409208084
"GBP",2013-01-21,2810.80885299,495,10.5973451061616
"GBP",2013-01-22,2118.75703207,228,11.0198138498684
"GBP",2013-01-23,1648.22995568,404,11.2689890594059
"GBP",2013-01-24,5537.53793672,825,10.9687679030303
"GBP",2013-01-25,3387.19783074,425,11.0230471294118
"GBP",2013-01-26,1242.49732185,98,11.0078922471429
"GBP",2013-01-27,924.78464898,142,11.3398593661972
"GBP",2013-01-28,1972.80257979,587,11.7933192674617
"GBP",2013-01-29,3653.41213659,809,12.5407389987639
"GBP",2013-01-30,1988.85824596,313,12.8096723003195
"GBP",2013-01-31,3272.48325145,873,13.4296013745704
"GBP",2013-02-01,2558.78550903,300,13.2871036666667
"GBP",2013-02-02,1969.11529965,332,12.5002674096386
"GBP",2013-02-03,371.97950664,88,12.9779603409091
"GBP",2013-02-04,3781.000839,741,13.2443856140351
"GBP",2013-02-05,753.33544201,278,13.4034796402878
"GBP",2013-02-06,1117.74313049,324,13.7124379938272
"GBP",2013-02-07,1053.70309708,365,14.1603245753425
"GBP",2013-02-08,1989.1601934,504,14.6054996230159
"GBP",2013-02-09,2022.09511063,271,14.7694422878229
"GBP",2013-02-10,1073.14236865,152,14.8608975
"GBP",2013-02-11,516.76220057,108,15.2496341666667
"GBP",2013-02-12,3091.91333348,735,16.2084607210884
"GBP",2013-02-13,3234.96570535,560,16.2929915535714
"GBP",2013-02-14,1340.55598946,305,17.2783215737705
"GBP",2013-02-15,2398.92704963,411,260.958847639903
"GBP",2013-02-16,355.91602437,91,17.9525526373626
"GBP",2013-02-17,791.61040838,194,17.2417562886598
"GBP",2013-02-18,1288.69456433,138,17.4225612318841
"GBP",2013-02-19,2311.84555872,357,18.3612639495798
"GBP",2013-02-20,1860.31558308,339,19.3729403539823
"GBP",2013-02-21,403.01351412,93,19.6932111827957
"GBP",2013-02-22,2960.89203348,315,20.2177307950159
"GBP",2013-02-23,1753.94857944,411,19.1891631143552
"GBP",2013-02-24,1688.30312564,972,19.984583600823
"GBP",2013-02-25,1162.41436677,1087,20.2130082520699
"GBP",2013-02-26,833.50029797,188,20.8349070497872
"GBP",2013-02-27,1516.73614475,469,21.0793490618337
"GBP",2013-02-28,2795.58838798,990,22.3303164007172
"GBP",2013-03-01,1512.85572488,744,23.1661640038844
"GBP",2013-03-02,942.16653388,120,23.1464927033333
"GBP",2013-03-03,362.19357308,88,22.8822543311364
"GBP",2013-03-04,2672.32251088,1138,23.844334516696
"GBP",2013-03-05,2882.71665017,1170,26.9348324358974
"GBP",2013-03-06,10115.20181163,1586,30.1082867550946
"GBP",2013-03-07,3281.66220104,1457,29.588421050103
"GBP",2013-03-08,1142.06157092,630,29.3083481111111
"GBP",2013-03-09,1588.23233676,713,30.8233156521739
"GBP",2013-03-10,948.96496774,384,31.764812421875
"GBP",2013-03-11,4766.05025307,648,30.3297411265432
"GBP",2013-03-12,3481.56245488,1531,30.0174551469628
"GBP",2013-03-13,1946.58573606,1203,31.7826199916376
"GBP",2013-03-14,2401.40706961,435,32.1599782758621
"GBP",2013-03-15,1689.60626321,1176,32.1781241439966
"GBP",2013-03-16,1159.23561639,317,31.7371593850789
"GBP",2013-03-17,1094.44002617,674,32.0792213154154
"GBP",2013-03-18,4099.70233336,1096,32.7294254121077
"GBP",2013-03-19,3254.83948165,1287,37.4106251670552
"GBP",2013-03-20,1974.93395323,490,41.6142548044898
"GBP",2013-03-21,3407.41787137,1626,45.9085383472263
"GBP",2013-03-22,2628.94375977,1484,48.2407356823585
"GBP",2013-03-23,3048.11635788,1255,41.6968360508845
"GBP",2013-03-24,1076.34690878,442,46.0038280769231
"GBP",2013-03-25,2967.1666356,1215,49.7455470534979
"GBP",2013-03-26,3314.6271198,1568,52.3698457992538
"GBP",2013-03-27,2409.63550961,1110,58.6618734414414
"GBP",2013-03-28,6866.54140042,1349,61.2038792661231
"GBP",2013-03-29,1852.34192729,504,60.9773131944444
"GBP",2013-03-30,699.08890191,251,62.7172328445817
"GBP",2013-03-31,473.10093281,216,63.2317583463889
"GBP",2013-04-01,2662.93201526,640,67.5573309919688
"GBP",2013-04-02,2900.00165553,851,74.9615859224442
"GBP",2013-04-03,5693.25148001,1615,89.1089002724458
"GBP",2013-04-04,3906.13666144,1322,89.9134950075643
"GBP",2013-04-05,2320.90851585,1220,92.483435942623
"GBP",2013-04-06,736.53854174,314,95.0787880573248
"GBP",2013-04-07,2952.67440784,1093,104.031733449222
"GBP",2013-04-08,3834.62127802,1392,124.346932069971
"GBP",2013-04-09,4624.78249429,1682,142.77476260648
"GBP",2013-04-10,8168.16600038,2728,128.587819631928
"GBP",2013-04-11,5303.39027876,1592,96.7110347675879
"GBP",2013-04-12,18621.79054313,3075,56.9481323934959
"GBP",2013-04-13,4486.65611193,1195,71.4960503096234
"GBP",2013-04-14,1766.62667015,665,64.8565041954887
"GBP",2013-04-15,5070.92082211,1984,58.4452828908468
"GBP",2013-04-16,14284.47984731,1867,42.546560327038
"GBP",2013-04-17,10600.05292292,1748,56.9901411327231
"GBP",2013-04-18,5524.05156878,1120,65.1629967927321
"GBP",2013-04-19,5757.28649743,1542,79.2450388637289
"GBP",2013-04-20,1412.33448266,583,80.8248272898285
"GBP",2013-04-21,2077.71360338,639,79.2164815336463
"GBP",2013-04-22,1531.44382516,536,81.0481199813433
"GBP",2013-04-23,2541.65263637,1006,88.4604160039761
"GBP",2013-04-24,5078.71806047,3266,102.766708777293
"GBP",2013-04-25,3459.1964906,1166,94.7388929845626
"GBP",2013-04-26,2207.34923909,953,86.6330272612801
"GBP",2013-04-27,1363.06734348,416,85.7092504567308
"GBP",2013-04-28,532.36612304,333,87.315435975976
"GBP",2013-04-29,1632.10786629,635,91.6920841889764
"GBP",2013-04-30,1530.71714137,624,91.2372834615385
"GBP",2013-05-01,3651.64645468,1178,80.4648981324278
"GBP",2013-05-02,3989.18959887,1272,70.3421495361635
"GBP",2013-05-03,3752.82181882,1074,58.426925689013
"GBP",2013-05-04,2103.43498183,597,70.1362290619766
"GBP",2013-05-05,642.17203255,306,73.7748348039216
"GBP",2013-05-06,1687.96061537,628,75.4811824363057
"GBP",2013-05-07,1661.26159462,736,71.020784076087
"GBP",2013-05-08,804.65049421,490,73.4900628163265
"GBP",2013-05-09,1062.44455028,511,73.719092446184
"GBP",2013-05-10,1801.47579249,830,75.7071051325301
"GBP",2013-05-11,454.32362162,369,76.4919633062331
"GBP",2013-05-12,845.29749574,426,74.9702027230047
"GBP",2013-05-13,726.5512685,413,76.2837664891041
"GBP",2013-05-14,2696.53215607,1028,73.6365823540856
"GBP",2013-05-15,1073.23185834,516,74.2346100968992
"GBP",2013-05-16,852.5468182,426,74.8465769483568
"GBP",2013-05-17,2195.80281061,703,78.0751616927454
"GBP",2013-05-18,874.65920632,435,78.9126094482759
"GBP",2013-05-19,495.31829445,334,78.6997537125748
"GBP",2013-05-20,1128.71592155,410,79.4113463414634
"GBP",2013-05-21,992.83251099,352,79.2829875852273
"GBP",2013-05-22,762.9345485,348,79.3950111781609
"GBP",2013-05-23,1116.25014958,401,81.3720896508728
"GBP",2013-05-24,1476.77761086,562,85.3043802846975
"GBP",2013-05-25,273.19422032,281,86.2999413523132
"GBP",2013-05-26,362.65612824,355,87.6976986760563
"GBP",2013-05-27,1138.12653724,534,87.2301054494382
"GBP",2013-05-28,1242.57583255,422,86.3025282464455
"GBP",2013-05-29,811.01058755,450,86.0120987333333
"GBP",2013-05-30,647.65281421,373,85.7047913672922
"GBP",2013-05-31,506.77085808,284,85.4949188732394
"GBP",2013-06-01,396.64888651,162,84.9845338271605
"GBP",2013-06-02,1196.27154186,514,80.6240235214008
"GBP",2013-06-03,1071.72979864,494,78.9717629959514
"GBP",2013-06-04,745.74481153,352,79.7299917045455
"GBP",2013-06-05,612.66827549,293,80.4829468259386
"GBP",2013-06-06,552.16207981,284,79.771156443662
"GBP",2013-06-07,1635.97249464,495,74.2857344242424
"GBP",2013-06-08,1397.17200708,351,72.1731312250712
"GBP",2013-06-09,3046.85465382,1020,63.3667340882353
"GBP",2013-06-10,714.38025426,404,70.2202134653465
"GBP",2013-06-11,1178.07708624,393,70.7159868447837
"GBP",2013-06-12,978.87240823,403,72.2080585359801
"GBP",2013-06-13,1083.85760285,417,69.7923955155875
"GBP",2013-06-14,869.44628301,287,67.9791187456446
"GBP",2013-06-15,505.12477232,234,67.3641147435897
"GBP",2013-06-16,390.87192778,168,67.9818398214286
"GBP",2013-06-17,832.83481223,327,68.1655035168196
"GBP",2013-06-18,818.56339691,287,70.8850430662021
"GBP",2013-06-19,480.51466883,256,71.1680852734375
"GBP",2013-06-20,1575.29699556,413,70.6544692736077
"GBP",2013-06-21,564.22307717,220,70.7549333636364
"GBP",2013-06-22,607.35205455,219,69.4952824657534
"GBP",2013-06-23,753.1497641,191,69.4633969109948
"GBP",2013-06-24,1011.63842083,386,67.5449236528497
"GBP",2013-06-25,669.64279229,460,68.4483653913043
"GBP",2013-06-26,689.43588932,320,67.914727375
"GBP",2013-06-27,457.33462935,239,66.8963557322176
"GBP",2013-06-28,2867.93003507,666,63.4572714114114
"GBP",2013-06-29,838.59553517,273,63.5225724542125
"GBP",2013-06-30,373.73798373,152,64.1544907236842
"GBP",2013-07-01,1960.72181546,462,61.2152607359307
"GBP",2013-07-02,949.77916262,358,59.9805509776536
"GBP",2013-07-03,2243.33669122,633,55.3067018799368
"GBP",2013-07-04,1396.26514035,512,53.8301100585938
"GBP",2013-07-05,2197.41738152,603,49.6906995688226
"GBP",2013-07-06,1339.77035783,384,48.5915269010417
"GBP",2013-07-07,646.17060348,384,48.7431688802083
"GBP",2013-07-08,1059.75488872,320,54.50668553125
"GBP",2013-07-09,824.93823243,307,53.9193738110749
"GBP",2013-07-10,1840.26691457,528,54.9229997537879
"GBP",2013-07-11,2110.18193398,477,58.3726259958071
"GBP",2013-07-12,1745.12995466,570,64.3955084561403
"GBP",2013-07-13,840.08890097,307,61.7537111726384
"GBP",2013-07-14,521.53989967,225,64.8360232888889
"GBP",2013-07-15,1067.0243775,390,66.7067264102564
"GBP",2013-07-16,826.56071248,320,66.5819660625
"GBP",2013-07-17,511.2148579,343,65.9249348396501
"GBP",2013-07-18,2288.29309859,511,60.6969002935421
"GBP",2013-07-19,674.10349503,267,61.1726016104869
"GBP",2013-07-20,314.54706952,161,61.9179525465838
"GBP",2013-07-21,541.65137002,243,61.2152837860082
"GBP",2013-07-22,776.85024287,377,61.295014005305
"GBP",2013-07-23,1962.4795325,340,63.0005751176471
"GBP",2013-07-24,690.11933187,291,63.1073696563574
"GBP",2013-07-25,1637.32172675,336,62.830525625
"GBP",2013-07-26,752.38747336,349,62.7829226647564
"GBP",2013-07-27,362.06956855,186,62.1536094623656
"GBP",2013-07-28,499.62367402,241,62.9596337759336
"GBP",2013-07-29,1436.39268322,426,65.0782756103286
"GBP",2013-07-30,1944.17390538,458,66.5925477510917
"GBP",2013-07-31,2244.51772604,632,70.2717649367089
"GBP",2013-08-01,862.04345074,396,68.7909122222222
"GBP",2013-08-02,802.19563055,336,68.0254569642857
"GBP",2013-08-03,553.66840513,300,68.0099526666667
"GBP",2013-08-04,412.62401998,231,67.5547947186147
"GBP",2013-08-05,1267.96485978,426,69.5194008685446
"GBP",2013-08-06,734.90756834,286,69.0072244405594
"GBP",2013-08-07,883.76767069,340,68.9943275
"GBP",2013-08-08,772.69172843,357,67.5196907282913
"GBP",2013-08-09,923.24161901,323,66.4334839628483
"GBP",2013-08-10,604.4009074,158,66.7373456962025
"GBP",2013-08-11,402.85544472,236,67.4240080932203
"GBP",2013-08-12,1314.00411586,482,67.0491770539419
"GBP",2013-08-13,1316.41868589,408,67.6169159558824
"GBP",2013-08-14,3249.38899104,498,70.0288274096386
"GBP",2013-08-15,1117.29156892,426,70.300631056338
"GBP",2013-08-16,619.82729383,234,68.5583745299145
"GBP",2013-08-17,1788.49986939,410,71.8727416097561
"GBP",2013-08-18,594.02945162,247,69.9638195951417
"GBP",2013-08-19,3297.18438389,637,72.5586132182104
"GBP",2013-08-20,1127.85251452,364,74.9736200549451
"GBP",2013-08-21,1300.62975268,426,75.9018850469484
"GBP",2013-08-22,946.26328293,338,75.5077880177515
"GBP",2013-08-23,896.64090688,274,74.5590252189781
"GBP",2013-08-24,409.21825885,166,74.6230819277108
"GBP",2013-08-25,341.45468817,156,76.1087787820513
"GBP",2013-08-26,630.89336229,239,76.3685856485356
"GBP",2013-08-27,1642.49953391,472,81.364759088983
"GBP",2013-08-28,999.74753707,360,81.6961663888889
"GBP",2013-08-29,585.39047673,259,81.3608464864865
"GBP",2013-08-30,2254.58990577,463,83.4597051187905
"GBP",2013-08-31,909.15426186,342,88.241440380117
"GBP",2013-09-01,375.76618972,209,89.4891512440191
"GBP",2013-09-02,1612.12947349,436,89.2944294954128
"GBP",2013-09-03,946.20728629,339,95.9300262831858
